OrderID,Date,CustomerID,Product,Quantity,UnitPrice,ShippingAddress,PaymentMethod,OrderStatus,ItemsInCart,ReferralSource,CustomerRating,TotalPrice
ORD001118,2023-02-16 13:00:00,C63173,Phone,4.0,454.5620210043051,424 Main St,Debit Card,Cancelled,7.0,Instagram,1.6485675155595816,1818.2480840172204
ORD001119,2023-02-16 14:00:00,C47430,Desk,1.0,637.2044516954733,213 Main St,Credit Card,Returned,5.0,Referral,1.4133623258167143,637.2044516954733
ORD001120,2023-02-16 15:00:00,C49282,Monitor,4.0,1498.249756932699,246 Main St,Gift Card,Delivered,9.0,Referral,2.0770247303959257,5992.999027730796
ORD001121,2023-02-16 16:00:00,C73374,Desk,2.0,129.701144917742,265 Main St,Gift Card,Shipped,4.0,Facebook,3.277768076084974,259.402289835484
ORD001122,2023-02-16 17:00:00,C78244,Desk,1.0,888.8856363951206,478 Main St,Online,Shipped,1.0,Email,4.7872212043653155,888.8856363951206
ORD001123,2023-02-16 18:00:00,C21694,Laptop,5.0,169.72962915115193,238 Main St,Online,Cancelled,8.0,Google,2.1966603322565867,848.6481457557596
ORD001124,2023-02-16 19:00:00,C66264,Desk,2.0,274.0552034862525,728 Main St,Online,Shipped,8.0,Instagram,2.2215646854864177,548.110406972505
ORD001125,2023-02-16 20:00:00,C85060,Chair,4.0,687.366265570703,398 Main St,Credit Card,Delivered,,Facebook,2.9247186364487696,2749.465062282812
ORD001126,2023-02-16 21:00:00,C67545,Chair,2.0,790.1671904523399,375 Main St,Debit Card,Shipped,8.0,Email,4.674169340396755,1580.3343809046798
ORD001127,2023-02-16 22:00:00,C49224,Printer,1.0,425.2489921285598,888 Main St,Gift Card,Shipped,,Google,,425.2489921285598
ORD001128,2023-02-16 23:00:00,C23224,Laptop,3.0,508.86283976790344,949 Main St,Gift Card,Delivered,3.0,Email,,1526.5885193037102
ORD001129,2023-02-17 00:00:00,C50738,Printer,3.0,176.10217937110292,924 Main St,Debit Card,Returned,9.0,Facebook,1.6525236599270854,528.3065381133088
ORD001130,2023-02-17 01:00:00,C35150,Printer,4.0,489.66868657416325,277 Main St,Gift Card,Delivered,1.0,Google,2.8280614770899266,1958.674746296653
ORD001131,2023-02-17 02:00:00,C73731,Tablet,4.0,1451.509737101789,941 Main St,Debit Card,Returned,8.0,Google,4.202709742920598,5806.038948407156
ORD001132,2023-02-17 03:00:00,C59688,Monitor,3.0,1419.8257034250985,453 Main St,Credit Card,Returned,8.0,Google,2.1654096188975585,4259.477110275296
ORD001133,2023-02-17 04:00:00,C83509,Monitor,4.0,535.5735206986283,253 Main St,Credit Card,Shipped,7.0,Google,3.0500905569225716,2142.294082794513
ORD001134,2023-02-17 05:00:00,C18577,Desk,2.0,877.7382076042043,300 Main St,Credit Card,Shipped,5.0,Email,3.4120330896901963,1755.4764152084085
ORD001135,2023-02-17 06:00:00,C18070,Desk,5.0,1368.9133171108692,977 Main St,Debit Card,Cancelled,4.0,Google,,6844.566585554347
ORD001136,2023-02-17 07:00:00,C18666,Tablet,5.0,58.96654282930018,214 Main St,Debit Card,Pending,6.0,Email,1.7667609654131575,294.8327141465009
ORD001137,2023-02-17 08:00:00,C67761,Desk,2.0,1225.4911769895082,770 Main St,Cash,Delivered,,Google,,2450.9823539790164
ORD001138,2023-02-17 09:00:00,C46368,Monitor,5.0,1425.1358515439326,653 Main St,Gift Card,Returned,5.0,Google,3.261796940937936,7125.679257719663
ORD001139,2023-02-17 10:00:00,C16783,Printer,1.0,182.42231478365775,858 Main St,Gift Card,Shipped,4.0,Facebook,3.916537535655542,182.42231478365775
ORD001140,2023-02-17 11:00:00,C51914,Phone,2.0,284.0991447477355,167 Main St,Cash,Shipped,,Email,,568.198289495471
ORD001141,2023-02-17 12:00:00,C80507,Chair,4.0,1443.0821390184653,544 Main St,Cash,Delivered,7.0,Email,4.992192086910295,5772.328556073861
ORD001142,2023-02-17 13:00:00,C89026,Phone,2.0,829.4332082785021,544 Main St,Credit Card,Shipped,9.0,Referral,2.825240537754624,1658.8664165570042
ORD001143,2023-02-17 14:00:00,C77526,Phone,3.0,70.58511998399936,425 Main St,Cash,Shipped,8.0,Facebook,2.6998894931963737,211.7553599519981
ORD001144,2023-02-17 15:00:00,C80835,Monitor,4.0,423.5663982071173,945 Main St,Debit Card,Shipped,,Email,2.440559464360025,1694.2655928284692
ORD001145,2023-02-17 16:00:00,C55765,Phone,3.0,702.4183276898465,807 Main St,Online,Shipped,5.0,Facebook,,2107.2549830695393
ORD001146,2023-02-17 17:00:00,C29956,Tablet,4.0,1054.7179209859132,701 Main St,Debit Card,Delivered,,Facebook,2.103080842868947,4218.871683943653
ORD001147,2023-02-17 18:00:00,C97895,Laptop,5.0,1113.0825482983594,722 Main St,Cash,Pending,2.0,Facebook,4.922520500586188,5565.412741491797
ORD001148,2023-02-17 19:00:00,C56240,Desk,2.0,1493.3611937419114,979 Main St,Gift Card,Pending,3.0,Instagram,4.483128137207648,2986.722387483823
ORD001149,2023-02-17 20:00:00,C47148,Laptop,1.0,466.8912391064506,458 Main St,Debit Card,Delivered,5.0,Email,,466.8912391064506
ORD001150,2023-02-17 21:00:00,C14757,Printer,4.0,830.4191477092891,244 Main St,Gift Card,Shipped,2.0,Facebook,2.2209161785993423,3321.6765908371563
ORD001151,2023-02-17 22:00:00,C29097,Chair,4.0,823.3191443964273,374 Main St,Debit Card,Delivered,3.0,Instagram,1.4141359487402192,3293.276577585709
ORD001152,2023-02-17 23:00:00,C20395,Desk,3.0,638.1856261984943,608 Main St,Gift Card,Shipped,4.0,Instagram,4.508123442037972,1914.5568785954829
ORD001153,2023-02-18 00:00:00,C26241,Phone,5.0,295.2847460715093,278 Main St,Debit Card,Shipped,6.0,Google,2.4870642033064243,1476.4237303575464
ORD001154,2023-02-18 01:00:00,C37696,Chair,3.0,1467.3120166165718,852 Main St,Gift Card,Shipped,5.0,Google,3.290461568580511,4401.936049849715
ORD001155,2023-02-18 02:00:00,C80480,Desk,3.0,1287.3099206665497,937 Main St,Online,Pending,4.0,Email,,3861.929761999649
ORD001156,2023-02-18 03:00:00,C56163,Tablet,5.0,772.5828910266439,930 Main St,Credit Card,Returned,2.0,Google,2.6324025938968227,3862.9144551332192
ORD001157,2023-02-18 04:00:00,C29816,Tablet,1.0,924.7058628918433,576 Main St,Debit Card,Delivered,5.0,Email,4.227472173691368,924.7058628918433
ORD001158,2023-02-18 05:00:00,C59840,Tablet,3.0,379.52852766151034,942 Main St,Online,Cancelled,,Instagram,2.7211425049950284,1138.585582984531
ORD001159,2023-02-18 06:00:00,C62853,Tablet,3.0,838.491252068033,513 Main St,Credit Card,Shipped,,Instagram,3.8037637560710107,2515.473756204099
ORD001160,2023-02-18 07:00:00,C34917,Phone,4.0,1057.7066930261399,252 Main St,Debit Card,Delivered,1.0,Email,2.7247376287687244,4230.8267721045595
ORD001161,2023-02-18 08:00:00,C31566,Laptop,,796.9921911605537,203 Main St,Online,Cancelled,4.0,Google,2.5710365382187703,796.9921911605537
ORD001162,2023-02-18 09:00:00,C85452,Desk,2.0,1485.9134973481648,174 Main St,Online,Shipped,5.0,Google,,2971.8269946963296
ORD001163,2023-02-18 10:00:00,C72823,Phone,1.0,936.445401559203,227 Main St,Online,Shipped,8.0,Email,3.4493993680143,936.445401559203
ORD001164,2023-02-18 11:00:00,C30806,Tablet,1.0,587.9118832586452,810 Main St,Cash,Pending,8.0,Referral,2.469564726491917,587.9118832586452
ORD001165,2023-02-18 12:00:00,C85520,Printer,5.0,1169.6204400429654,765 Main St,Gift Card,Cancelled,,Google,,5848.102200214827
ORD001166,2023-02-18 13:00:00,C11759,Laptop,4.0,297.170641793381,667 Main St,Credit Card,Pending,5.0,Facebook,,1188.682567173524
ORD001167,2023-02-18 14:00:00,C51949,Printer,4.0,607.5479298740864,889 Main St,Gift Card,Pending,1.0,Google,3.826265360994908,2430.1917194963457
ORD001168,2023-02-18 15:00:00,C12482,Chair,5.0,553.0904780474995,444 Main St,Gift Card,Returned,1.0,Referral,2.488629712781048,2765.452390237497
ORD001169,2023-02-18 16:00:00,C34442,Printer,4.0,676.120287906277,630 Main St,Gift Card,Shipped,2.0,Instagram,4.28501665511506,2704.481151625108
ORD001170,2023-02-18 17:00:00,C43719,Chair,1.0,1183.580747596653,258 Main St,Online,Shipped,2.0,Instagram,2.455473842489275,1183.580747596653
ORD001171,2023-02-18 18:00:00,C68066,Chair,1.0,752.0508966369408,637 Main St,Gift Card,Shipped,9.0,Instagram,2.493316769700121,752.0508966369408
ORD001172,2023-02-18 19:00:00,C12079,Tablet,2.0,1201.320952885646,525 Main St,Cash,Shipped,4.0,Google,,2402.641905771292
ORD001173,2023-02-18 20:00:00,C12717,Chair,5.0,885.9089095528055,780 Main St,Debit Card,Delivered,3.0,Instagram,2.957866627010615,4429.544547764028
ORD001174,2023-02-18 21:00:00,C69676,Monitor,3.0,546.0006802534552,122 Main St,Online,Delivered,,Referral,4.539579082405572,1638.0020407603656
ORD001175,2023-02-18 22:00:00,C37952,Desk,3.0,1224.469178341035,146 Main St,Credit Card,Delivered,2.0,Referral,3.360543026818208,3673.407535023105
ORD001176,2023-02-18 23:00:00,C96444,Desk,2.0,395.5200223019828,624 Main St,Debit Card,Shipped,6.0,Google,,791.0400446039656
ORD001177,2023-02-19 00:00:00,C52460,Tablet,2.0,375.35532070970345,828 Main St,Debit Card,Returned,9.0,Facebook,3.273087417200134,750.7106414194069
ORD001178,2023-02-19 01:00:00,C82847,Monitor,4.0,781.5292398795118,933 Main St,Debit Card,Shipped,5.0,Google,1.016006703738808,3126.116959518047
ORD001179,2023-02-19 02:00:00,C99106,Printer,2.0,428.2314066450289,805 Main St,Gift Card,Shipped,4.0,Instagram,2.249589498874877,856.4628132900579
ORD001180,2023-02-19 03:00:00,C28449,Phone,2.0,63.176200679263665,243 Main St,Gift Card,Cancelled,5.0,Google,,126.35240135852733
ORD001181,2023-02-19 04:00:00,C43536,Printer,3.0,990.0314145832622,684 Main St,Online,Cancelled,9.0,Referral,3.6167514224117387,2970.0942437497865
ORD001182,2023-02-19 05:00:00,C74077,Phone,4.0,791.0860411349771,767 Main St,Gift Card,Shipped,7.0,Google,1.54415433399922,3164.3441645399084
ORD001183,2023-02-19 06:00:00,C48258,Chair,2.0,696.0008310150837,688 Main St,Gift Card,Shipped,8.0,Google,2.1603897870458924,1392.0016620301674
ORD001184,2023-02-19 07:00:00,C58302,Laptop,2.0,1452.1043461965573,518 Main St,Gift Card,Delivered,,Facebook,2.3252342172935814,2904.2086923931147
ORD001185,2023-02-19 08:00:00,C38865,Phone,4.0,878.2388167462249,780 Main St,Online,Shipped,,Referral,1.0131729154555393,3512.9552669848995
ORD001186,2023-02-19 09:00:00,C16645,Laptop,5.0,1301.9757877946076,898 Main St,Online,Shipped,,Email,1.1870662730113346,6509.878938973038
ORD001187,2023-02-19 10:00:00,C48000,Desk,4.0,252.20284249748224,184 Main St,Cash,Delivered,5.0,Email,,1008.811369989929
ORD001188,2023-02-19 11:00:00,C36737,Laptop,3.0,875.3493715376701,515 Main St,Cash,Shipped,7.0,Referral,,2626.0481146130105
ORD001189,2023-02-19 12:00:00,C21485,Desk,5.0,1308.5704587598093,793 Main St,Cash,Shipped,6.0,Email,1.4676269544606222,6542.8522937990465
ORD001190,2023-02-19 13:00:00,C48565,Monitor,1.0,895.5033480558521,581 Main St,Cash,Shipped,3.0,Instagram,,895.5033480558521
ORD001191,2023-02-19 14:00:00,C35522,Monitor,4.0,1091.1205582841521,555 Main St,Debit Card,Returned,5.0,Email,,4364.482233136609
ORD001192,2023-02-19 15:00:00,C75155,Tablet,3.0,589.4631733277007,926 Main St,Debit Card,Returned,9.0,Instagram,,1768.3895199831022
ORD001193,2023-02-19 16:00:00,C65168,Tablet,5.0,1672.65773749074,396 Main St,Cash,Shipped,,Referral,2.936470124006599,8363.2886874537
ORD001194,2023-02-19 17:00:00,C62487,Chair,4.0,713.9554279342535,211 Main St,Cash,Shipped,4.0,Email,,2855.821711737014
ORD001195,2023-02-19 18:00:00,C22342,Phone,2.0,621.9951167163434,329 Main St,Credit Card,Shipped,7.0,Email,,1243.9902334326869
ORD001196,2023-02-19 19:00:00,C50806,Chair,4.0,1307.2372644494737,195 Main St,Debit Card,Shipped,,Instagram,2.379739743775278,5228.949057797895
ORD001197,2023-02-19 20:00:00,C58770,Desk,1.0,403.79318841108477,779 Main St,Credit Card,Delivered,2.0,Instagram,4.293534870016235,403.79318841108477
ORD001198,2023-02-19 21:00:00,C88623,Chair,4.0,1451.7646299259068,477 Main St,Credit Card,Delivered,6.0,Google,3.5131559783412856,5807.058519703627
ORD001199,2023-02-19 22:00:00,C85629,Laptop,5.0,1439.3002737165193,255 Main St,Gift Card,Shipped,7.0,Facebook,4.926749737967947,7196.501368582596
ORD001200,2023-02-19 23:00:00,C62603,Desk,5.0,409.06588245358614,520 Main St,Online,Shipped,8.0,Email,4.778059693152837,2045.3294122679308
ORD001201,2023-02-20 00:00:00,C91974,Tablet,4.0,554.6753354421147,204 Main St,Debit Card,Shipped,6.0,Facebook,1.6797699642999349,2218.701341768459
ORD001202,2023-02-20 01:00:00,C36399,Monitor,,1348.5558242671332,804 Main St,Cash,Shipped,8.0,Facebook,4.887947988782686,1348.5558242671332
ORD001203,2023-02-20 02:00:00,C95382,Tablet,2.0,1451.6022202993558,429 Main St,Cash,Shipped,7.0,Email,4.7821391438962895,2903.2044405987117
ORD001204,2023-02-20 03:00:00,C91244,Phone,4.0,692.9866991122639,538 Main St,Online,Delivered,2.0,Instagram,,2771.9467964490555
ORD001205,2023-02-20 04:00:00,C86534,Desk,2.0,515.4457161793018,231 Main St,Debit Card,Delivered,6.0,Google,,1030.8914323586037
ORD001206,2023-02-20 05:00:00,C65106,Desk,2.0,812.8363192147359,966 Main St,Cash,Delivered,,Referral,1.143376609298243,1625.6726384294718
ORD001207,2023-02-20 06:00:00,C40678,Laptop,3.0,1047.2653492303155,481 Main St,Cash,Shipped,,Email,3.6430022196531926,3141.7960476909466
ORD001208,2023-02-20 07:00:00,C86218,Phone,4.0,446.5380472937207,237 Main St,Gift Card,Delivered,,Email,2.064591217057635,1786.1521891748828
ORD001209,2023-02-20 08:00:00,C73230,Monitor,5.0,1117.8861031976555,942 Main St,Credit Card,Shipped,7.0,Referral,1.5178523863812785,5589.430515988278
ORD001210,2023-02-20 09:00:00,C84055,Printer,2.0,124.9031678162295,369 Main St,Cash,Shipped,3.0,Facebook,,249.806335632459
ORD001211,2023-02-20 10:00:00,C66373,Desk,3.0,121.47701450840384,649 Main St,Debit Card,Delivered,5.0,Google,2.2254012327407775,364.4310435252115
ORD001212,2023-02-20 11:00:00,C41480,Desk,4.0,610.1171724610406,495 Main St,Online,Shipped,,Facebook,3.667301375244604,2440.4686898441623
ORD001213,2023-02-20 12:00:00,C95230,Laptop,4.0,562.5361284880448,656 Main St,Gift Card,Delivered,3.0,Referral,,2250.1445139521793
ORD001214,2023-02-20 13:00:00,C78836,Chair,1.0,507.6681622823708,563 Main St,Debit Card,Cancelled,8.0,Referral,2.570357603634638,507.6681622823708
ORD001215,2023-02-20 14:00:00,C82258,Monitor,1.0,761.9786558699195,774 Main St,Gift Card,Returned,9.0,Google,1.7272886452595917,761.9786558699195
ORD001216,2023-02-20 15:00:00,C49986,Tablet,2.0,515.0636943517783,549 Main St,Credit Card,Returned,9.0,Referral,,1030.1273887035566
ORD001217,2023-02-20 16:00:00,C34160,Phone,1.0,328.7739817787333,430 Main St,Cash,Shipped,2.0,Referral,,328.7739817787333
ORD001218,2023-02-20 17:00:00,C95595,Desk,2.0,498.7308461784713,352 Main St,Debit Card,Returned,4.0,Google,,997.4616923569426
ORD001219,2023-02-20 18:00:00,C89111,Desk,5.0,1463.6111955748406,780 Main St,Online,Delivered,5.0,Email,3.442090223094743,7318.055977874203
ORD001220,2023-02-20 19:00:00,C74929,Tablet,2.0,646.1144546425305,384 Main St,Credit Card,Delivered,3.0,Facebook,3.047349456591073,1292.228909285061
ORD001221,2023-02-20 20:00:00,C83506,Monitor,1.0,694.8335264445868,373 Main St,Credit Card,Shipped,1.0,Email,2.5529604693131667,694.8335264445868
ORD001222,2023-02-20 21:00:00,C44911,Chair,5.0,885.990235429153,119 Main St,Gift Card,Pending,6.0,Email,2.829832166534185,4429.9511771457655
ORD001223,2023-02-20 22:00:00,C97127,Desk,1.0,1475.8441142006286,338 Main St,Credit Card,Shipped,2.0,Facebook,4.958167028480329,1475.8441142006286
ORD001224,2023-02-20 23:00:00,C41821,Monitor,2.0,400.32185083185635,369 Main St,Debit Card,Pending,9.0,Email,3.9986740084211605,800.6437016637127
ORD001225,2023-02-21 00:00:00,C85039,Tablet,3.0,1037.8590602720292,517 Main St,Gift Card,Shipped,,Google,,3113.5771808160875
ORD001226,2023-02-21 01:00:00,C70535,Laptop,4.0,1088.1778056355,409 Main St,Credit Card,Delivered,9.0,Facebook,,4352.711222542
ORD001227,2023-02-21 02:00:00,C94458,Chair,1.0,930.6204043499456,130 Main St,Online,Shipped,7.0,Instagram,2.998528030998969,930.6204043499456
ORD001228,2023-02-21 03:00:00,C22175,Phone,2.0,178.43859247313392,925 Main St,Debit Card,Shipped,2.0,Email,3.6372567775152516,356.87718494626785
ORD001229,2023-02-21 04:00:00,C64771,Desk,5.0,1031.464799949986,203 Main St,Online,Shipped,6.0,Referral,,5157.3239997499295
ORD001230,2023-02-21 05:00:00,C96925,Monitor,1.0,142.93733100245444,781 Main St,Online,Shipped,8.0,Facebook,3.7447164737569736,142.93733100245444
ORD001231,2023-02-21 06:00:00,C76358,Laptop,1.0,914.4068418473505,285 Main St,Gift Card,Shipped,2.0,Instagram,,914.4068418473505
ORD001232,2023-02-21 07:00:00,C27327,Phone,4.0,1122.3927069715269,227 Main St,Cash,Shipped,5.0,Referral,2.642558528084496,4489.5708278861075
ORD001233,2023-02-21 08:00:00,C57057,Printer,2.0,355.9063413989281,309 Main St,Gift Card,Delivered,6.0,Instagram,4.456212498815389,711.8126827978562
ORD001234,2023-02-21 09:00:00,C16150,Monitor,3.0,1270.3519109370225,513 Main St,Debit Card,Pending,3.0,Email,,3811.055732811067
ORD001235,2023-02-21 10:00:00,C14425,Monitor,5.0,94.01301802285619,380 Main St,Debit Card,Delivered,2.0,Referral,4.857746932700007,470.0650901142809
ORD001236,2023-02-21 11:00:00,C26032,Phone,2.0,1273.5286523045438,352 Main St,Gift Card,Shipped,6.0,Email,1.6900197879395717,2547.0573046090876
ORD001237,2023-02-21 12:00:00,C12198,Laptop,5.0,717.4771234320094,118 Main St,Cash,Shipped,3.0,Referral,,3587.3856171600473
ORD001238,2023-02-21 13:00:00,C70500,Printer,1.0,365.50251290088454,811 Main St,Gift Card,Shipped,,Facebook,2.8547190030196314,365.50251290088454
ORD001239,2023-02-21 14:00:00,C63394,Tablet,4.0,243.9783102412536,831 Main St,Debit Card,Returned,1.0,Google,4.189634904221478,975.9132409650144
ORD001240,2023-02-21 15:00:00,C30079,Laptop,4.0,1432.2953929944401,235 Main St,Cash,Pending,8.0,Google,3.9263019105133345,5729.1815719777605
ORD001241,2023-02-21 16:00:00,C46220,Chair,3.0,155.36510199267724,322 Main St,Debit Card,Shipped,1.0,Instagram,,466.0953059780317
ORD001242,2023-02-21 17:00:00,C51874,Desk,4.0,338.6854589070922,102 Main St,Cash,Shipped,5.0,Referral,1.9467401038713477,1354.7418356283688
ORD001243,2023-02-21 18:00:00,C23859,Phone,1.0,5258.877214774485,335 Main St,Cash,Pending,6.0,Email,3.30105195620335,5258.877214774485
ORD001244,2023-02-21 19:00:00,C60460,Tablet,3.0,949.3405309936247,953 Main St,Gift Card,Pending,3.0,Facebook,2.180658981194812,2848.021592980874
ORD001245,2023-02-21 20:00:00,C41419,Printer,2.0,839.9615736503426,564 Main St,Gift Card,Pending,7.0,Facebook,2.689301297918414,1679.9231473006853
ORD001246,2023-02-21 21:00:00,C18705,Phone,4.0,232.18306399785527,327 Main St,Gift Card,Pending,2.0,Facebook,2.9463767019481155,928.7322559914211
ORD001247,2023-02-21 22:00:00,C52880,Phone,3.0,470.1055764204112,753 Main St,Cash,Shipped,7.0,Google,3.3769840214016185,1410.3167292612336
ORD001248,2023-02-21 23:00:00,C33236,Laptop,1.0,396.19006807473494,598 Main St,Cash,Shipped,2.0,Email,2.0042052977570615,396.19006807473494
ORD001249,2023-02-22 00:00:00,C97955,Desk,5.0,359.637139010995,620 Main St,Debit Card,Shipped,,Facebook,1.6525605742198382,1798.185695054975
ORD001250,2023-02-22 01:00:00,C95514,Chair,5.0,646.1592878959813,801 Main St,Online,Shipped,7.0,Facebook,,3230.7964394799064
ORD001251,2023-02-22 02:00:00,C25358,Monitor,1.0,1070.8456062579025,961 Main St,Gift Card,Shipped,3.0,Instagram,,1070.8456062579025
ORD001252,2023-02-22 03:00:00,C86918,Monitor,1.0,365.3067517149921,776 Main St,Debit Card,Delivered,4.0,Referral,3.107060684363649,365.3067517149921
ORD001253,2023-02-22 04:00:00,C24596,Phone,5.0,581.684375569323,238 Main St,Debit Card,Shipped,1.0,Referral,,2908.421877846615
ORD001254,2023-02-22 05:00:00,C43572,Desk,3.0,616.8302689196853,375 Main St,Credit Card,Shipped,3.0,Referral,,1850.4908067590559
ORD001255,2023-02-22 06:00:00,C88757,Printer,5.0,1465.8619676813448,390 Main St,Gift Card,Shipped,,Instagram,1.450922128518116,7329.309838406724
ORD001256,2023-02-22 07:00:00,C11279,Printer,1.0,1434.26621747465,152 Main St,Debit Card,Shipped,5.0,Google,,1434.26621747465
ORD001257,2023-02-22 08:00:00,C73197,Tablet,4.0,1210.1994949905102,786 Main St,Credit Card,Shipped,8.0,Instagram,4.391445159047608,4840.797979962041
ORD001258,2023-02-22 09:00:00,C72516,Laptop,2.0,400.4054351878185,209 Main St,Gift Card,Pending,2.0,Facebook,1.322819579712652,800.810870375637
ORD001259,2023-02-22 10:00:00,C17083,Desk,4.0,148.65410543292103,814 Main St,Cash,Pending,3.0,Email,,594.6164217316841
ORD001260,2023-02-22 11:00:00,C27771,Desk,4.0,509.5109996949059,747 Main St,Credit Card,Shipped,,Facebook,2.433325176184472,2038.0439987796235
ORD001261,2023-02-22 12:00:00,C39975,Laptop,1.0,436.85209667905474,103 Main St,Cash,Delivered,4.0,Facebook,2.3150486365699074,436.85209667905474
ORD001262,2023-02-22 13:00:00,C55648,Printer,5.0,783.5924102122711,766 Main St,Online,Shipped,,Email,1.3665270083881969,3917.962051061356
